date,symbol,expiry,futures_price,price_scan,price_scan_pct,vol_scan
2024-06-27,BANKNIFTY,20240731,52877.1,5974.37,11.2986,0.06
2024-06-27,FINNIFTY,20240730,23650.85,2665.98,11.2722,0.05
2024-06-27,MIDCPNIFTY,20240729,12273.15,1322.3,10.7739,0.06
2024-06-27,NIFTY,20240627,23867.95,2219.8,9.3003,0.04
2024-06-27,NIFTYNXT50,20240628,71480.7,7536.4,10.5433,0.06
2024-06-28,BANKNIFTY,20240731,52905.6,5967.68,11.2799,0.06
2024-06-28,FINNIFTY,20240730,23682.3,2669.61,11.2726,0.05
2024-06-28,MIDCPNIFTY,20240729,12270.0,1319.6,10.7547,0.06
2024-06-28,NIFTY,20240725,24095.85,2236.14,9.2802,0.04
2024-06-28,NIFTYNXT50,20240628,71328.6,7528.5,10.5547,0.06
2024-07-01,BANKNIFTY,20240731,52529.7,5914.67,11.2597,0.06
2024-07-01,FINNIFTY,20240730,23541.4,2646.49,11.2419,0.05
2024-07-01,MIDCPNIFTY,20240729,12239.4,1315.7,10.7497,0.06
2024-07-01,NIFTY,20240725,24132.25,2232.99,9.2531,0.04
2024-07-01,NIFTYNXT50,20240726,71646.25,7528.7,10.5082,0.06
2024-07-02,BANKNIFTY,20240731,52709.1,5940.95,11.2712,0.06
2024-07-02,FINNIFTY,20240730,23711.1,2670.31,11.2619,0.05
2024-07-02,MIDCPNIFTY,20240729,12308.65,1315.8,10.69,0.06
2024-07-02,NIFTY,20240725,24206.25,2245.2,9.2753,0.04
2024-07-02,NIFTYNXT50,20240726,72227.2,7593.2,10.5129,0.06
2024-07-03,BANKNIFTY,20240731,52368.5,5895.0,11.2568,0.06
2024-07-03,FINNIFTY,20240730,23594.1,2655.6,11.2554,0.05
2024-07-03,MIDCPNIFTY,20240729,12217.6,1307.2,10.6993,0.06
2024-07-03,NIFTY,20240725,24203.15,2243.52,9.2695,0.04
2024-07-03,NIFTYNXT50,20240726,71909.25,7536.3,10.4803,0.06
2024-07-04,BANKNIFTY,20240731,53091.65,5999.09,11.2995,0.06
2024-07-04,FINNIFTY,20240730,23943.85,2703.38,11.2905,0.05
2024-07-04,MIDCPNIFTY,20240729,12310.4,1313.8,10.6723,0.06
2024-07-04,NIFTY,20240725,24350.4,2258.64,9.2756,0.04
2024-07-04,NIFTYNXT50,20240726,72669.0,7614.6,10.4785,0.06
2024-07-05,BANKNIFTY,20240731,53166.2,6000.72,11.2867,0.06
2024-07-05,FINNIFTY,20240730,23928.25,2698.41,11.2771,0.05
2024-07-05,MIDCPNIFTY,20240729,12441.9,1327.8,10.672,0.06
2024-07-05,NIFTY,20240725,24359.45,2260.1,9.2781,0.04
2024-07-05,NIFTYNXT50,20240726,72862.2,7634.5,10.478,0.06
2024-07-08,BANKNIFTY,20240731,52724.1,5950.62,11.2863,0.06
2024-07-08,FINNIFTY,20240730,23700.15,2671.52,11.2722,0.05
2024-07-08,MIDCPNIFTY,20240729,12520.7,1334.1,10.6552,0.06
2024-07-08,NIFTY,20240725,24379.4,2262.12,9.2788,0.04
2024-07-08,NIFTYNXT50,20240726,73450.85,7670.3,10.4428,0.06
2024-07-09,BANKNIFTY,20240731,52560.5,5924.12,11.271,0.06
2024-07-09,FINNIFTY,20240730,23638.9,2665.3,11.2751,0.05
2024-07-09,MIDCPNIFTY,20240729,12385.05,1317.9,10.6411,0.06
2024-07-09,NIFTY,20240725,24375.6,2261.81,9.279,0.04
2024-07-09,NIFTYNXT50,20240726,73618.45,7662.6,10.4085,0.06
2024-07-10,BANKNIFTY,20240731,52615.75,5940.27,11.2899,0.06
2024-07-10,FINNIFTY,20240730,23715.5,2673.87,11.2748,0.05
2024-07-10,MIDCPNIFTY,20240729,12440.1,1318.6,10.5996,0.06
2024-07-10,NIFTY,20240725,24485.65,2272.29,9.2801,0.04
2024-07-10,NIFTYNXT50,20240726,73857.35,7683.2,10.4028,0.06
2024-07-11,BANKNIFTY,20240731,52318.6,5897.39,11.2721,0.06
2024-07-11,FINNIFTY,20240730,23653.05,2666.7,11.2742,0.05
2024-07-11,MIDCPNIFTY,20240729,12399.75,1313.8,10.5954,0.06
2024-07-11,NIFTY,20240725,24355.05,2262.17,9.2883,0.04
2024-07-11,NIFTYNXT50,20240726,73892.4,7667.0,10.3759,0.06
2024-07-12,BANKNIFTY,20240731,52439.45,5906.58,11.2636,0.06
2024-07-12,FINNIFTY,20240730,23663.0,2666.74,11.2697,0.05
2024-07-12,MIDCPNIFTY,20240729,12417.95,1313.9,10.5807,0.06
2024-07-12,NIFTY,20240725,24382.65,2261.38,9.2745,0.04
2024-07-12,NIFTYNXT50,20240726,74035.1,7664.0,10.3518,0.06
2024-07-15,BANKNIFTY,20240731,52366.9,5907.52,11.281,0.05
2024-07-15,FINNIFTY,20240730,23634.2,2667.3,11.2858,0.05
2024-07-15,MIDCPNIFTY,20240729,12434.15,1314.3,10.5701,0.06
2024-07-15,NIFTY,20240725,24521.6,2278.7,9.2926,0.04
2024-07-15,NIFTYNXT50,20240726,73779.05,7613.8,10.3197,0.06
2024-07-16,BANKNIFTY,20240731,52630.15,5927.52,11.2626,0.05
2024-07-16,FINNIFTY,20240730,23753.85,2677.18,11.2705,0.05
2024-07-16,MIDCPNIFTY,20240729,12505.55,1318.5,10.5433,0.06
2024-07-16,NIFTY,20240725,24621.7,2286.56,9.2868,0.04
2024-07-16,NIFTYNXT50,20240726,74269.05,7669.5,10.3266,0.06
2024-07-18,BANKNIFTY,20240731,52529.05,5920.84,11.2716,0.05
2024-07-18,FINNIFTY,20240730,23705.8,2672.26,11.2726,0.05
2024-07-18,MIDCPNIFTY,20240729,12541.35,1317.9,10.5084,0.06
2024-07-18,NIFTY,20240725,24644.45,2289.01,9.2881,0.04
2024-07-18,NIFTYNXT50,20240726,73997.9,7610.4,10.2846,0.06
2024-07-19,BANKNIFTY,20240731,52670.35,5946.14,11.2893,0.05
2024-07-19,FINNIFTY,20240730,23802.15,2687.54,11.2912,0.05
2024-07-19,MIDCPNIFTY,20240729,12477.1,1307.5,10.4792,0.06
2024-07-19,NIFTY,20240725,24809.05,2306.48,9.2969,0.04
2024-07-19,NIFTYNXT50,20240726,73264.65,7523.9,10.2695,0.06
2024-07-22,BANKNIFTY,20240731,52270.65,5906.01,11.2989,0.05
2024-07-22,FINNIFTY,20240730,23605.55,2666.39,11.2956,0.05
2024-07-22,MIDCPNIFTY,20240729,12190.95,1286.3,10.5513,0.06
2024-07-22,NIFTY,20240725,24529.1,2281.37,9.3007,0.04
2024-07-22,NIFTYNXT50,20240726,71480.3,7396.7,10.3479,0.06
2024-07-23,BANKNIFTY,20240731,52286.55,5907.69,11.2987,0.05
2024-07-23,FINNIFTY,20240730,23651.5,2669.83,11.2882,0.05
2024-07-23,MIDCPNIFTY,20240729,12395.25,1311.6,10.5815,0.06
2024-07-23,NIFTY,20240725,24509.1,2279.36,9.3001,0.04
2024-07-23,NIFTYNXT50,20240726,72373.55,7494.5,10.3553,0.06
2024-07-24,BANKNIFTY,20240731,51818.2,5850.95,11.2913,0.05
2024-07-24,FINNIFTY,20240730,23352.25,2633.36,11.2767,0.05
2024-07-24,MIDCPNIFTY,20240729,12391.35,1304.4,10.5267,0.06
2024-07-24,NIFTY,20240725,24463.1,2276.55,9.3061,0.04
2024-07-24,NIFTYNXT50,20240726,71734.55,7419.2,10.3426,0.06
2024-07-25,BANKNIFTY,20240731,51401.1,5798.82,11.2815,0.05
2024-07-25,FINNIFTY,20240730,23209.55,2617.66,11.2784,0.05
2024-07-25,MIDCPNIFTY,20240729,12475.85,1311.0,10.5083,0.06
2024-07-25,NIFTY,20240725,24388.75,2270.46,9.3095,0.04
2024-07-25,NIFTYNXT50,20240726,71951.2,7422.1,10.3155,0.06
2024-07-26,BANKNIFTY,20240731,50934.2,5750.43,11.2899,0.05
2024-07-26,FINNIFTY,20240730,23055.55,2604.59,11.297,0.05
2024-07-26,MIDCPNIFTY,20240729,12422.35,1303.9,10.4964,0.06
2024-07-26,NIFTY,20240829,24455.4,2269.77,9.2813,0.04
2024-07-26,NIFTYNXT50,20240726,72215.2,7447.0,10.3122,0.06
2024-07-29,BANKNIFTY,20240731,51299.1,5796.44,11.2993,0.05
2024-07-29,FINNIFTY,20240730,23308.95,2634.79,11.3038,0.05
2024-07-29,MIDCPNIFTY,20240729,12688.5,1338.3,10.5473,0.06
2024-07-29,NIFTY,20240829,24915.45,2309.64,9.2699,0.04
2024-07-29,NIFTYNXT50,20240830,73588.9,7582.8,10.3043,0.06
2024-07-30,BANKNIFTY,20240731,51384.85,5808.91,11.3047,0.05
2024-07-30,FINNIFTY,20240730,23293.05,2634.63,11.3108,0.05
2024-07-30,MIDCPNIFTY,20240826,12852.4,1350.4,10.507,0.06
2024-07-30,NIFTY,20240829,24910.45,2309.76,9.2723,0.04
2024-07-30,NIFTYNXT50,20240830,74364.0,7674.5,10.3202,0.06
2024-07-31,BANKNIFTY,20240731,51520.3,5819.42,11.2954,0.05
2024-07-31,FINNIFTY,20240827,23480.2,2637.19,11.2315,0.05
2024-07-31,MIDCPNIFTY,20240826,12913.65,1354.1,10.4858,0.06
2024-07-31,NIFTY,20240829,24929.1,2311.73,9.2732,0.04
2024-07-31,NIFTYNXT50,20240830,74410.5,7647.3,10.2772,0.06
2024-08-01,BANKNIFTY,20240828,51815.05,5825.53,11.2429,0.05
2024-08-01,FINNIFTY,20240827,23533.25,2645.58,11.2419,0.05
2024-08-01,MIDCPNIFTY,20240826,12979.9,1359.0,10.47,0.06
2024-08-01,NIFTY,20240829,25013.15,2320.46,9.277,0.04
2024-08-01,NIFTYNXT50,20240830,75011.25,7696.3,10.2602,0.06
2024-08-02,BANKNIFTY,20240828,51753.4,5826.73,11.2586,0.05
2024-08-02,FINNIFTY,20240827,23534.1,2648.25,11.2528,0.05
2024-08-02,MIDCPNIFTY,20240826,12894.55,1347.6,10.4509,0.06
2024-08-02,NIFTY,20240829,25032.25,2326.01,9.2921,0.04
2024-08-02,NIFTYNXT50,20240830,74375.1,7632.3,10.2619,0.06
2024-08-05,BANKNIFTY,20240828,51429.3,5802.57,11.2826,0.05
2024-08-05,FINNIFTY,20240827,23398.0,2640.35,11.2845,0.05
2024-08-05,MIDCPNIFTY,20240826,12627.8,1329.5,10.5284,0.06
2024-08-05,NIFTY,20240829,24711.55,2298.75,9.3023,0.04
2024-08-05,NIFTYNXT50,20240830,73603.5,7536.3,10.2391,0.06
2024-08-06,BANKNIFTY,20240828,50215.45,5660.41,11.2722,0.05
2024-08-06,FINNIFTY,20240827,22825.15,2572.19,11.2691,0.05
2024-08-06,MIDCPNIFTY,20240826,12317.75,1304.5,10.5904,0.06
2024-08-06,NIFTY,20240829,24102.95,2237.17,9.2817,0.04
2024-08-06,NIFTYNXT50,20240830,71222.0,7407.1,10.4,0.06
2024-08-07,BANKNIFTY,20240828,49919.2,5621.56,11.2613,0.05
2024-08-07,FINNIFTY,20240827,22619.35,2544.77,11.2504,0.05
2024-08-07,MIDCPNIFTY,20240826,12277.85,1296.4,10.5589,0.06
2024-08-07,NIFTY,20240829,24056.9,2231.31,9.2751,0.04
2024-08-07,NIFTYNXT50,20240830,70486.35,7329.4,10.3983,0.06
2024-08-08,BANKNIFTY,20240828,50340.7,5663.45,11.2502,0.05
2024-08-08,FINNIFTY,20240827,22894.95,2576.94,11.2555,0.05
2024-08-08,MIDCPNIFTY,20240826,12605.6,1341.8,10.6445,0.06
2024-08-08,NIFTY,20240829,24366.45,2259.67,9.2737,0.04
2024-08-08,NIFTYNXT50,20240830,72614.0,7643.6,10.5263,0.06
2024-08-09,BANKNIFTY,20240828,50205.9,5667.71,11.2889,0.05
2024-08-09,FINNIFTY,20240827,22852.1,2580.74,11.2932,0.05
2024-08-09,MIDCPNIFTY,20240826,12529.7,1334.6,10.6515,0.06
2024-08-09,NIFTY,20240829,24136.55,2242.88,9.2925,0.04
2024-08-09,NIFTYNXT50,20240830,72007.95,7570.1,10.5129,0.06
2024-08-12,BANKNIFTY,20240828,50574.1,5704.75,11.28,0.05
2024-08-12,FINNIFTY,20240827,23029.7,2597.11,11.2772,0.05
2024-08-12,MIDCPNIFTY,20240826,12635.9,1340.8,10.611,0.06
2024-08-12,NIFTY,20240829,24401.5,2266.18,9.2871,0.04
2024-08-12,NIFTYNXT50,20240830,72804.9,7664.2,10.527,0.06
2024-08-13,BANKNIFTY,20240828,50721.0,5715.31,11.2681,0.05
2024-08-13,FINNIFTY,20240827,23075.75,2602.23,11.2769,0.05
2024-08-13,MIDCPNIFTY,20240826,12665.15,1343.1,10.6047,0.06
2024-08-13,NIFTY,20240829,24356.8,2264.27,9.2963,0.04
2024-08-13,NIFTYNXT50,20240830,72535.2,7618.1,10.5026,0.06
2024-08-14,BANKNIFTY,20240828,50052.0,5631.0,11.2503,0.05
2024-08-14,FINNIFTY,20240827,22700.8,2553.44,11.2482,0.05
2024-08-14,MIDCPNIFTY,20240826,12591.45,1330.9,10.5699,0.06
2024-08-14,NIFTY,20240829,24161.0,2244.93,9.2915,0.04
2024-08-14,NIFTYNXT50,20240830,71815.25,7528.2,10.4827,0.06
2024-08-16,BANKNIFTY,20240828,49955.3,5619.18,11.2484,0.05
2024-08-16,FINNIFTY,20240827,22694.3,2552.86,11.2489,0.05
2024-08-16,MIDCPNIFTY,20240826,12543.95,1323.5,10.5509,0.06
2024-08-16,NIFTY,20240829,24174.65,2245.37,9.2881,0.04
2024-08-16,NIFTYNXT50,20240830,71776.8,7512.6,10.4666,0.06
2024-08-19,BANKNIFTY,20240828,50624.4,5708.41,11.276,0.05
2024-08-19,FINNIFTY,20240827,23018.8,2596.31,11.2791,0.05
2024-08-19,MIDCPNIFTY,20240826,12744.0,1346.8,10.5681,0.06
2024-08-19,NIFTY,20240829,24585.5,2282.33,9.2832,0.04
2024-08-19,NIFTYNXT50,20240830,73028.7,7671.7,10.505,0.06
2024-08-20,BANKNIFTY,20240828,50485.25,5691.62,11.2738,0.05
2024-08-20,FINNIFTY,20240827,22975.35,2590.27,11.2741,0.05
2024-08-20,MIDCPNIFTY,20240826,12757.45,1343.8,10.5335,0.06
2024-08-20,NIFTY,20240829,24595.75,2285.26,9.2913,0.04
2024-08-20,NIFTYNXT50,20240830,73469.05,7700.3,10.481,0.06
2024-08-21,BANKNIFTY,20240828,50892.2,5740.76,11.2802,0.05
2024-08-21,FINNIFTY,20240827,23210.5,2619.13,11.2842,0.05
2024-08-21,MIDCPNIFTY,20240826,12873.7,1357.5,10.5448,0.06
2024-08-21,NIFTY,20240829,24711.25,2296.99,9.2953,0.04
2024-08-21,NIFTYNXT50,20240830,74080.35,7753.5,10.4663,0.06
2024-08-22,BANKNIFTY,20240828,50806.95,5727.47,11.273,0.05
2024-08-22,FINNIFTY,20240827,23200.75,2615.23,11.2722,0.05
2024-08-22,MIDCPNIFTY,20240826,12938.15,1361.9,10.5262,0.06
2024-08-22,NIFTY,20240829,24798.15,2303.63,9.2895,0.04
2024-08-22,NIFTYNXT50,20240830,74176.05,7755.5,10.4555,0.06
2024-08-23,BANKNIFTY,20240828,51037.05,5761.38,11.2886,0.05
2024-08-23,FINNIFTY,20240827,23264.7,2626.93,11.2915,0.05
2024-08-23,MIDCPNIFTY,20240826,13074.2,1374.3,10.5115,0.06
2024-08-23,NIFTY,20240829,24840.45,2307.47,9.2892,0.04
2024-08-23,NIFTYNXT50,20240830,74536.25,7792.6,10.4548,0.06
2024-08-26,BANKNIFTY,20240828,50966.35,5755.48,11.2927,0.05
2024-08-26,FINNIFTY,20240827,23252.55,2625.23,11.2901,0.05
2024-08-26,MIDCPNIFTY,20240826,12961.65,1361.5,10.5041,0.06
2024-08-26,NIFTY,20240829,24854.0,2308.55,9.2884,0.04
2024-08-26,NIFTYNXT50,20240830,74446.2,7745.9,10.4047,0.06
2024-08-27,BANKNIFTY,20240828,51219.15,5779.74,11.2843,0.05
2024-08-27,FINNIFTY,20240827,23411.2,2642.64,11.2879,0.05
2024-08-27,MIDCPNIFTY,20240930,13118.9,1370.5,10.4468,0.06
2024-08-27,NIFTY,20240829,25043.3,2325.99,9.2879,0.04
2024-08-27,NIFTYNXT50,20240830,74754.1,7767.4,10.3906,0.06
2024-08-28,BANKNIFTY,20240828,51256.2,5794.5,11.305,0.05
2024-08-28,FINNIFTY,20240924,23674.65,2664.4,11.2542,0.05
2024-08-28,MIDCPNIFTY,20240930,13122.3,1369.5,10.4364,0.06
2024-08-28,NIFTY,20240829,25017.7,2326.65,9.3,0.04
2024-08-28,NIFTYNXT50,20240830,74883.35,7759.1,10.3616,0.06
2024-08-29,BANKNIFTY,20240925,51428.8,5779.26,11.2374,0.05
2024-08-29,FINNIFTY,20240924,23639.8,2657.93,11.2435,0.05
2024-08-29,MIDCPNIFTY,20240930,13118.75,1367.0,10.4202,0.06
2024-08-29,NIFTY,20240829,25048.35,2329.87,9.3015,0.04
2024-08-29,NIFTYNXT50,20240830,75303.3,7763.3,10.3094,0.06
2024-08-30,BANKNIFTY,20240925,51490.75,5780.26,11.2258,0.05
2024-08-30,FINNIFTY,20240924,23719.05,2664.73,11.2346,0.05
2024-08-30,MIDCPNIFTY,20240930,13120.05,1362.5,10.3849,0.06
2024-08-30,NIFTY,20240926,25265.2,2339.13,9.2583,0.04
2024-08-30,NIFTYNXT50,20240830,75016.3,7727.4,10.301,0.06
2024-09-02,BANKNIFTY,20240925,51663.1,5802.66,11.2317,0.05
2024-09-02,FINNIFTY,20240924,23779.85,2671.08,11.2325,0.05
2024-09-02,MIDCPNIFTY,20240930,13213.7,1369.1,10.3612,0.06
2024-09-02,NIFTY,20240926,25376.9,2346.94,9.2483,0.04
2024-09-02,NIFTYNXT50,20240927,75379.45,7750.2,10.2816,0.06
2024-09-03,BANKNIFTY,20240925,51650.7,5812.67,11.2538,0.05
2024-09-03,FINNIFTY,20240924,23803.8,2681.21,11.2638,0.05
2024-09-03,MIDCPNIFTY,20240930,13196.1,1364.6,10.3409,0.06
2024-09-03,NIFTY,20240926,25340.45,2350.92,9.2773,0.04
2024-09-03,NIFTYNXT50,20240927,75261.95,7735.9,10.2786,0.06
2024-09-04,BANKNIFTY,20240925,51834.1,5840.87,11.2684,0.05
2024-09-04,FINNIFTY,20240924,23960.4,2703.21,11.282,0.05
2024-09-04,MIDCPNIFTY,20240930,13259.95,1367.9,10.316,0.06
2024-09-04,NIFTY,20240926,25354.55,2351.03,9.2726,0.04
2024-09-04,NIFTYNXT50,20240927,75542.8,7723.8,10.2244,0.06
2024-09-05,BANKNIFTY,20240925,51607.6,5808.23,11.2546,0.05
2024-09-05,FINNIFTY,20240924,23916.1,2693.25,11.2612,0.05
2024-09-05,MIDCPNIFTY,20240930,13253.65,1365.0,10.299,0.06
2024-09-05,NIFTY,20240926,25247.8,2343.48,9.2819,0.04
2024-09-05,NIFTYNXT50,20240927,75479.7,7710.8,10.2157,0.06
2024-09-06,BANKNIFTY,20240925,51727.6,5816.45,11.2444,0.05
2024-09-06,FINNIFTY,20240924,23974.1,2696.12,11.246,0.05
2024-09-06,MIDCPNIFTY,20240930,13324.35,1368.7,10.2722,0.06
2024-09-06,NIFTY,20240926,25236.75,2338.49,9.2662,0.04
2024-09-06,NIFTYNXT50,20240927,75606.05,7694.3,10.1768,0.06
2024-09-09,BANKNIFTY,20240925,50781.4,5715.18,11.2545,0.05
2024-09-09,FINNIFTY,20240924,23629.8,2658.86,11.2521,0.05
2024-09-09,MIDCPNIFTY,20240930,13076.35,1351.6,10.3362,0.06
2024-09-09,NIFTY,20240926,24906.0,2311.25,9.2799,0.04
2024-09-09,NIFTYNXT50,20240927,74609.9,7596.6,10.1818,0.06
2024-09-10,BANKNIFTY,20240925,51267.4,5776.31,11.267,0.05
2024-09-10,FINNIFTY,20240924,23788.95,2680.6,11.2683,0.05
2024-09-10,MIDCPNIFTY,20240930,13055.45,1342.1,10.28,0.06
2024-09-10,NIFTY,20240926,24985.0,2319.09,9.2819,0.04
2024-09-10,NIFTYNXT50,20240927,74561.75,7588.0,10.1768,0.06
2024-09-11,BANKNIFTY,20240925,51371.2,5793.77,11.2782,0.05
2024-09-11,FINNIFTY,20240924,23705.2,2672.38,11.2734,0.05
2024-09-11,MIDCPNIFTY,20240930,13206.85,1359.7,10.2954,0.06
2024-09-11,NIFTY,20240926,25083.0,2328.82,9.2845,0.04
2024-09-11,NIFTYNXT50,20240927,74754.9,7584.9,10.1464,0.06
2024-09-12,BANKNIFTY,20240925,51124.0,5764.13,11.2748,0.05
2024-09-12,FINNIFTY,20240924,23618.8,2664.82,11.2826,0.05
2024-09-12,MIDCPNIFTY,20240930,13116.9,1350.4,10.2951,0.06
2024-09-12,NIFTY,20240926,24938.45,2317.42,9.2926,0.04
2024-09-12,NIFTYNXT50,20240927,74388.75,7532.9,10.1264,0.06
2024-09-13,BANKNIFTY,20240925,51759.2,5850.28,11.3029,0.05
2024-09-13,FINNIFTY,20240924,23944.0,2705.85,11.3007,0.05
2024-09-13,MIDCPNIFTY,20240930,13290.85,1367.3,10.2875,0.06
2024-09-13,NIFTY,20240926,25356.3,2361.17,9.312,0.04
2024-09-13,NIFTYNXT50,20240927,75349.25,7650.1,10.1529,0.06
2024-09-16,BANKNIFTY,20240925,51929.4,5869.0,11.3019,0.05
2024-09-16,FINNIFTY,20240924,23978.45,2709.69,11.3005,0.05
2024-09-16,MIDCPNIFTY,20240930,13355.2,1372.3,10.2754,0.06
2024-09-16,NIFTY,20240926,25372.6,2358.15,9.2941,0.04
2024-09-16,NIFTYNXT50,20240927,75502.1,7631.4,10.1075,0.06
2024-09-17,BANKNIFTY,20240925,52261.35,5893.31,11.2766,0.05
2024-09-17,FINNIFTY,20240924,24037.1,2710.85,11.2778,0.05
2024-09-17,MIDCPNIFTY,20240930,13313.1,1361.5,10.2268,0.06
2024-09-17,NIFTY,20240926,25442.75,2360.69,9.2784,0.04
2024-09-17,NIFTYNXT50,20240927,75549.1,7615.0,10.0795,0.06
2024-09-18,BANKNIFTY,20240925,52295.6,5897.32,11.2769,0.05
2024-09-18,FINNIFTY,20240924,24038.4,2711.05,11.278,0.05
2024-09-18,MIDCPNIFTY,20240930,13304.75,1358.7,10.2121,0.06
2024-09-18,NIFTY,20240926,25449.8,2363.93,9.2886,0.04
2024-09-18,NIFTYNXT50,20240927,75285.75,7577.7,10.0653,0.06
2024-09-19,BANKNIFTY,20240925,52757.1,5960.8,11.2986,0.05
2024-09-19,FINNIFTY,20240924,24325.55,2748.94,11.3006,0.05
2024-09-19,MIDCPNIFTY,20240930,13152.85,1343.3,10.213,0.06
2024-09-19,NIFTY,20240926,25396.1,2360.11,9.2932,0.04
2024-09-19,NIFTYNXT50,20240927,74807.15,7528.5,10.0639,0.06
2024-09-20,BANKNIFTY,20240925,53177.55,5993.25,11.2703,0.05
2024-09-20,FINNIFTY,20240924,24471.7,2757.61,11.2686,0.05
2024-09-20,MIDCPNIFTY,20240930,13100.15,1335.8,10.1968,0.06
2024-09-20,NIFTY,20240926,25489.1,2363.67,9.2733,0.04
2024-09-20,NIFTYNXT50,20240927,74480.15,7463.3,10.0205,0.06
2024-09-23,BANKNIFTY,20240925,53550.85,6078.63,11.3511,0.05
2024-09-23,FINNIFTY,20240924,24697.2,2801.18,11.3421,0.05
2024-09-23,MIDCPNIFTY,20240930,13118.55,1334.9,10.1757,0.06
2024-09-23,NIFTY,20240926,25767.75,2398.56,9.3084,0.04
2024-09-23,NIFTYNXT50,20240927,75259.95,7579.9,10.0716,0.06
2024-09-24,BANKNIFTY,20240925,54072.3,6113.96,11.307,0.05
2024-09-24,FINNIFTY,20240924,24939.2,2819.7,11.3063,0.05
2024-09-24,MIDCPNIFTY,20240930,13217.6,1342.1,10.1539,0.06
2024-09-24,NIFTY,20240926,25917.85,2412.33,9.3076,0.04
2024-09-24,NIFTYNXT50,20240927,76492.5,7716.6,10.088,0.06
2024-09-25,BANKNIFTY,20240925,54026.3,6098.45,11.2879,0.05
2024-09-25,FINNIFTY,20241029,25037.55,2811.85,11.2305,0.05
2024-09-25,MIDCPNIFTY,20240930,13285.75,1347.6,10.1432,0.06
2024-09-25,NIFTY,20240926,25944.7,2412.46,9.2985,0.04
2024-09-25,NIFTYNXT50,20240927,76650.15,7709.3,10.0578,0.06
2024-09-26,BANKNIFTY,20241030,54335.4,6113.49,11.2514,0.05
2024-09-26,FINNIFTY,20241029,25105.1,2823.62,11.2472,0.05
2024-09-26,MIDCPNIFTY,20240930,13257.55,1341.6,10.1195,0.06
2024-09-26,NIFTY,20240926,25998.2,2418.39,9.3021,0.04
2024-09-26,NIFTYNXT50,20240927,76435.2,7663.5,10.0261,0.06
2024-09-27,BANKNIFTY,20241030,54549.05,6144.41,11.264,0.05
2024-09-27,FINNIFTY,20241029,25246.3,2842.57,11.2594,0.05
2024-09-27,MIDCPNIFTY,20240930,13271.65,1338.5,10.0854,0.06
2024-09-27,NIFTY,20241031,26308.85,2438.09,9.2672,0.04
2024-09-27,NIFTYNXT50,20240927,76988.4,7706.9,10.0105,0.06
2024-09-30,BANKNIFTY,20241030,54220.0,6083.28,11.2196,0.05
2024-09-30,FINNIFTY,20241029,25099.2,2814.6,11.2139,0.05
2024-09-30,MIDCPNIFTY,20240930,13348.2,1342.8,10.0598,0.06
2024-09-30,NIFTY,20241031,26345.15,2434.64,9.2413,0.04
2024-09-30,NIFTYNXT50,20241025,77559.5,7772.6,10.0215,0.06
2024-10-01,BANKNIFTY,20241030,53435.15,5986.53,11.2034,0.05
2024-10-01,FINNIFTY,20241029,24673.1,2766.27,11.2117,0.05
2024-10-01,MIDCPNIFTY,20241028,13285.55,1330.9,10.0177,0.06
2024-10-01,NIFTY,20241031,25990.15,2400.41,9.2358,0.04
2024-10-01,NIFTYNXT50,20241025,77267.2,7694.0,9.9577,0.06
2024-10-03,BANKNIFTY,20241030,53381.2,5980.25,11.2029,0.05
2024-10-03,FINNIFTY,20241029,24681.25,2765.95,11.2067,0.05
2024-10-03,MIDCPNIFTY,20241028,13374.2,1335.8,9.9879,0.06
2024-10-03,NIFTY,20241031,25969.25,2399.11,9.2383,0.04
2024-10-03,NIFTYNXT50,20241025,77465.6,7695.7,9.9343,0.06
2024-10-04,BANKNIFTY,20241030,52384.75,5858.51,11.1836,0.05
2024-10-04,FINNIFTY,20241029,24141.95,2698.62,11.1781,0.05
2024-10-04,MIDCPNIFTY,20241028,13046.15,1314.7,10.0773,0.06
2024-10-04,NIFTY,20241031,25475.7,2348.26,9.2176,0.04
2024-10-04,NIFTYNXT50,20241025,76329.9,7573.2,9.9217,0.06
2024-10-07,BANKNIFTY,20241030,51871.45,5815.21,11.2108,0.05
2024-10-07,FINNIFTY,20241029,23805.35,2669.26,11.2129,0.05
2024-10-07,MIDCPNIFTY,20241028,12869.5,1299.2,10.0952,0.06
2024-10-07,NIFTY,20241031,25173.85,2326.36,9.2412,0.04
2024-10-07,NIFTYNXT50,20241025,75402.65,7486.8,9.9291,0.06
2024-10-08,BANKNIFTY,20241030,51016.25,5704.12,11.181,0.05
2024-10-08,FINNIFTY,20241029,23452.15,2623.98,11.1887,0.05
2024-10-08,MIDCPNIFTY,20241028,12723.0,1282.6,10.081,0.06
2024-10-08,NIFTY,20241031,24985.55,2306.0,9.2293,0.04
2024-10-08,NIFTYNXT50,20241025,73277.6,7367.7,10.0545,0.06
2024-10-09,BANKNIFTY,20241030,51392.5,5765.37,11.2183,0.05
2024-10-09,FINNIFTY,20241029,23595.25,2650.17,11.2318,0.05
2024-10-09,MIDCPNIFTY,20241028,12929.1,1307.8,10.1152,0.06
2024-10-09,NIFTY,20241031,25131.65,2326.22,9.2561,0.04
2024-10-09,NIFTYNXT50,20241025,74577.9,7590.5,10.1779,0.06
